ETHNIC_GROUP,SUBJECT_ID,RA_INTERVIEWING,SITE,SEX,AGESET,TERRITORIAL_SECTION,MARITAL_STATUS,AGEMATE_NO_REPORT,RAIDING_BLESSINGS,JOKE,SCOLD,HOST,EXCOMMUNICATED,CIRCUMCISED,KILL_WOMEN,SKIN_TUCK,RAID_INNOCENT,MOTHER_CARE,WELL,UNMARRIED_RAID,RECONCILIATION,EXTENDED,MURDER_KILL,KIDNAP,SHAVE,HUSBAND_RAPE,STRANGER_AGEMATE,VIOLATE_PEACE,ADOPTION,UMBILICAL,LOVING_FATHER,COWARD,FIRE,POOR_WOMAN,SUICIDE,MANYATTA_INITIATION,INTESTINES,INFO_GRAZE,COWARD_SHAME,RAID_PRESSURE,NEIGHBOR_CHILD,SONG,SELFISH,DONKEY,RESCUE,VISITOR_SLAUGHTER,FIND_MARK,BEAT_AGEMATES,SHEEP,REFUSE_POOR,HUNGER_STEAL,LADY_FOOD,WOUNDED,MANYATTA_JUNIORS,FATHERS_AREA,SICK,ATTEND_SCHOOL,SCHOOL_LOCATION,SCHOOL_YRS,TOWN,TOWN_LOCATION,TOWN_YRS
Turkana,AMURIA-2016-01-22-15-48,Amuria,KWATELA,FEMALE,asechetaliait,KWATELA,MARRIED,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,NO,999,0,NO,999,0
Turkana,AMURIA-2016-01-22-16-25,Amuria,KWATELA,FEMALE,angorait,KWATELA,MARRIED,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,NO,999,0,NO,999,0
Turkana,AMURIA-2016-01-23-10-11,Amuria,KWATELA,FEMALE,nginyangakipor,KWATELA,MARRIED,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,NO,999,0,YES,WITHIN_TURKANA,1
Turkana,AMURIA-2016-01-27-08-35,Amuria,KWATELA,MALE,ngimumpae,KWATELA,MARRIED,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,NO,999,0,NO,999,0
Turkana,AMURIA-2016-01-27-09-13,Amuria,KWATELA,MALE,ngikoporia,KWATELA,UNOFFICIALLY,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,NO,999,0,YES,WITHIN_TURKANA,34
Turkana,AMURIA-2016-01-27-13-36,Amuria,KWATELA,MALE,ngikipi,KWATELA,SINGLE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,NO,999,0,NO,999,0
Turkana,CHEGEM-2015-05-21-12-29,Chegem,NGIYAPAKUNO,FEMALE,ngimiadareng,NGIYAPAKUNO,UNOFFICIALLY,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,NO,999,0,NO,999,0
Turkana,CHEGEM-2015-05-22-10-17,Chegem,NGIYAPAKUNO,MALE,emorut,NGIYAPAKUNO,UNOFFICIALLY,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,NO,999,0,NO,999,0
Turkana,CHEGEM-2015-05-22-14-48,Chegem,NGIYAPAKUNO,FEMALE,ngikwang'ai,NGIYAPAKUNO,MARRIED,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,NO,999,0,NO,999,0
Turkana,CHEGEM-2015-05-25-09-53,Chegem,NGIYAPAKUNO,FEMALE,ngitiletom,NGIYAPAKUNO,MARRIED,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,NO,999,0,NO,999,0
Turkana,CHEGEM-2015-05-25-11-54,Chegem,NGIYAPAKUNO,FEMALE,ngiongora,NGIYAPAKUNO,MARRIED,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,NO,999,0,YES,WITHIN_TURKANA,2
Turkana,CHEGEM-2015-05-27-11-06,Chegem,NGIYAPAKUNO,FEMALE,amorut,NGIYAPAKUNO,MARRIED,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,NO,999,0,NO,999,0
Turkana,CHEGEM-2015-05-27-14-05,Chegem,NGIYAPAKUNO,MALE,ngibelianga,NGIYAPAKUNO,UNOFFICIALLY,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,NO,999,0,NO,999,0
Turkana,CHEGEM-2015-05-27-16-30,Chegem,NGIYAPAKUNO,FEMALE,ngimiadareng,NGIYAPAKUNO,SINGLE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,YES,WITHIN_TURKANA,3,YES,WITHIN_TURKANA,5
Turkana,CHEGEM-2015-05-28-09-53,Chegem,NGIYAPAKUNO,FEMALE,ngirisae,NGIYAPAKUNO,UNOFFICIALLY,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,NO,999,0,NO,999,0
Turkana,CHEGEM-2015-05-28-15-40,Chegem,NGIYAPAKUNO,FEMALE,ngimammong,NGIYAPAKUNO,MARRIED,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,NO,999,0,NO,999,0
Turkana,CHEGEM-2015-05-29-08-59,Chegem,NGIYAPAKUNO,FEMALE,ngimoru,NGIYAPAKUNO,MARRIED,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,NO,999,0,NO,999,0
Turkana,CHEGEM-2015-05-29-12-53,Chegem,NGIYAPAKUNO,FEMALE,ngimiadareng,NGIYAPAKUNO,MARRIED,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,NO,999,0,NO,999,0
Turkana,CHEGEM-2015-05-29-14-15,Chegem,NGIYAPAKUNO,FEMALE,ngingoletom,NGIYAPAKUNO,UNOFFICIALLY,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,NO,999,0,NO,999,0
Turkana,CHEGEM-2015-06-06-12-09,Chegem,NGIBOCHOROS,MALE,999,NGIBOCHOROS,UNOFFICIALLY,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,YES,WITHIN_TURKANA,5,YES,WITHIN_TURKANA,10
Turkana,CHEGEM-2015-06-06-15-36,Chegem,NGIBOCHOROS,FEMALE,999,NGIBOCHOROS,UNOFFICIALLY,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,YES,WITHIN_TURKANA,1,YES,WITHIN_TURKANA,13
Turkana,CHEGEM-2015-06-08-10-26,Chegem,NGIBOCHOROS,FEMALE,999,NGIBOCHOROS,MARRIED,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,YES,WITHIN_TURKANA,1,NO,999,0
Turkana,CHEGEM-2015-06-08-12-18,Chegem,NGIBOCHOROS,FEMALE,ngiongora,NGIBOCHOROS,MARRIED,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,NO,999,0,NO,999,0
Turkana,CHEGEM-2015-06-08-14-13,Chegem,NGIBOCHOROS,MALE,ngimerimong,NGIBOCHOROS,UNOFFICIALLY,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,NO,999,0,NO,999,0
Turkana,CHEGEM-2015-06-08-15-28,Chegem,NGIBOCHOROS,MALE,999,NGIBOCHOROS,MARRIED,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,NO,999,0,NO,999,0
Turkana,CHEGEM-2015-06-09-14-01,Chegem,NGIBOCHOROS,FEMALE,999,NGIBOCHOROS,MARRIED,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,YES,WITHIN_TURKANA,1,NO,999,0
Turkana,CHEGEM-2015-06-09-16-07,Chegem,NGIBOCHOROS,FEMALE,ngikwachaat,NGIBOCHOROS,MARRIED,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,NO,999,0,NO,999,0
Turkana,CHEGEM-2015-06-10-09-34,Chegem,NGIBOCHOROS,FEMALE,999,NGIBOCHOROS,MARRIED,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,NO,999,0,YES,WITHIN_TURKANA,30
Turkana,CHEGEM-2015-06-10-12-47,Chegem,NGIBOCHOROS,MALE,nginyangakipor,NGIBOCHOROS,MARRIED,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,NO,999,0,NO,999,0
Turkana,CHEGEM-2015-06-10-15-25,Chegem,NGIBOCHOROS,FEMALE,999,NGIBOCHOROS,UNOFFICIALLY,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,NO,999,0,NO,999,0
Turkana,CHEGEM-2015-06-11-08-05,Chegem,NGIBOCHOROS,MALE,ngikoporia,NGIBOCHOROS,MARRIED,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,NO,999,0,NO,999,0
Turkana,CHEGEM-2015-06-11-09-24,Chegem,NGIBOCHOROS,FEMALE,999,NGIBOCHOROS,UNOFFICIALLY,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,NO,999,0,NO,999,0
Turkana,CHEGEM-2015-06-11-11-51,Chegem,NGIBOCHOROS,MALE,ngimamki,NGIBOCHOROS,UNOFFICIALLY,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,NO,999,0,NO,999,0
Turkana,CHEGEM-2015-06-14-10-41,Chegem,NGIBOCHOROS,FEMALE,999,NGIBOCHOROS,MARRIED,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,YES,WITHIN_TURKANA,3,NO,999,0
Turkana,CHEGEM-2015-06-14-12-43,Chegem,NGIBOCHOROS,MALE,ngikoporia,NGIBOCHOROS,MARRIED,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,NO,999,0,YES,WITHIN_TURKANA,3
Turkana,CHEGEM-2015-06-15-09-02,Chegem,NGIBOCHOROS,FEMALE,999,NGIBOCHOROS,MARRIED,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,AGREE,DISAGREE,AGREE,AGREE,AGREE,AGREE,DISAGREE,DISAGREE,AGREE,DISAGREE,DISAGREE,AGREE,AGREE,NO,999,0,NO,999,0
